name,classifier,orthogap,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
mason.fasta-bA,9.9,1.400119617,['O15-BA', 'O1-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA'],,,,,,,,,
mason.fasta-bA,9.8,1.400119617,['O15-BA', 'O1-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA'],,,,,,,,,
mason.fasta-bA,9.7,1.400119617,['O15-BA', 'O1-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA'],,,,,,,,,
mason.fasta-bA,9.6,1.400119617,['O15-BA', 'O1-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA'],,,,,,,,,
mason.fasta-bA,9.5,0.858445567,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O4-BA', 'O16-BA', 'O2-BA', 'O12-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,9.4,0.858445567,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O4-BA', 'O16-BA', 'O2-BA', 'O12-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,9.3,0.858445567,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O4-BA', 'O16-BA', 'O2-BA', 'O12-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,9.2,0.858445567,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O4-BA', 'O16-BA', 'O2-BA', 'O12-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,9.1,0.858445567,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O4-BA', 'O16-BA', 'O2-BA', 'O12-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,9,0.858445567,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O4-BA', 'O16-BA', 'O2-BA', 'O12-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,8.9,0.858445567,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O4-BA', 'O16-BA', 'O2-BA', 'O12-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,8.8,0.858445567,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O4-BA', 'O16-BA', 'O2-BA', 'O12-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,8.7,0.858445567,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O4-BA', 'O16-BA', 'O2-BA', 'O12-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,8.6,2.666069088,['O15-BA', 'O1-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA'],,,,,,,,,
mason.fasta-bA,8.5,2.666069088,['O15-BA', 'O1-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA'],,,,,,,,,
mason.fasta-bA,8.4,2.666069088,['O15-BA', 'O1-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA'],,,,,,,,,
mason.fasta-bA,8.3,2.666069088,['O15-BA', 'O1-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA'],,,,,,,,,
mason.fasta-bA,8.2,2.666069088,['O15-BA', 'O1-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA'],,,,,,,,,
mason.fasta-bA,8.1,2.666069088,['O15-BA', 'O1-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA'],,,,,,,,,
mason.fasta-bA,8,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,7.9,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,7.8,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,7.7,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,7.6,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,7.5,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,7.4,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,7.3,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,7.2,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,7.1,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,7,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,6.9,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,6.8,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,6.7,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,6.6,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,6.5,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,6.4,2.030436749,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA'],,,,,,,
mason.fasta-bA,6.3,0.320770071,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O9-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,
mason.fasta-bA,6.2,0.320770071,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O9-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,
mason.fasta-bA,6.1,0.320770071,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O9-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,
mason.fasta-bA,6,0.320770071,['O15-BA', 'O6-BA', 'O8-BA', 'O5-BA', 'O4-BA', 'O9-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,
mason.fasta-bA,5.9,0.583443899,['O15-BA', 'O6-BA', 'O8-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,
mason.fasta-bA,5.8,0.583443899,['O15-BA', 'O6-BA', 'O8-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,
mason.fasta-bA,5.7,0.583443899,['O15-BA', 'O6-BA', 'O8-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,
mason.fasta-bA,5.6,0.583443899,['O15-BA', 'O6-BA', 'O8-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,
mason.fasta-bA,5.5,0.583443899,['O15-BA', 'O6-BA', 'O8-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,
mason.fasta-bA,5.4,0.583443899,['O15-BA', 'O6-BA', 'O8-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,
mason.fasta-bA,5.3,0.314102136,['O15-BA', 'O6-BA', 'O8-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,
mason.fasta-bA,5.2,0.314102136,['O15-BA', 'O6-BA', 'O8-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,
mason.fasta-bA,5.1,0.314102136,['O15-BA', 'O6-BA', 'O8-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,
mason.fasta-bA,5,1.048086919,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,4.9,1.048086919,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,4.8,1.048086919,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,4.7,1.048086919,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,4.6,1.048086919,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,4.5,1.048086919,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,4.4,1.048086919,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,4.3,1.048086919,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,4.2,1.048086919,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,4.1,1.048086919,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O16-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,4,0.219489077,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,3.9,0.219489077,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,3.8,0.219489077,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,3.7,0.169693684,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,3.6,0.169693684,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,3.5,0.201428491,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,3.4,0.201428491,['O15-BA', 'O6-BA', 'O4-BA', 'O2-BA', 'O7-BA', 'O5-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,3.3,0.116812188,['O15-BA', 'O6-BA', 'O5-BA', 'O4-BA', 'O7-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,3.2,0.409449943,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O7-BA', 'O12-BA', 'O1-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,3.1,0.409449943,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O7-BA', 'O12-BA', 'O1-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,3,0.409449943,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O7-BA', 'O12-BA', 'O1-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,2.9,0.409449943,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O7-BA', 'O12-BA', 'O1-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,2.8,0.24350762,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O7-BA', 'O12-BA', 'O1-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,2.7,0.24350762,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O7-BA', 'O12-BA', 'O1-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,2.6,0.24350762,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O7-BA', 'O12-BA', 'O1-BA', 'O10-BA'],,,,,,,,,
mason.fasta-bA,2.5,0.103847942,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O2-BA', 'O7-BA', 'O12-BA', 'O1-BA'],,,,,,,,,
mason.fasta-bA,2.4,0.197162936,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O2-BA', 'O7-BA', 'O12-BA', 'O1-BA'],,,,,,,,,
mason.fasta-bA,2.3,0.197162936,['O15-BA', 'O11-BA', 'O6-BA', 'O5-BA', 'O2-BA', 'O7-BA', 'O12-BA', 'O1-BA'],,,,,,,,,
mason.fasta-bA,2.2,0.314793139,['O8-BA', 'O4-BA', 'O13-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,,,,,,,
mason.fasta-bA,2.1,0.314793139,['O8-BA', 'O4-BA', 'O13-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,,,,,,,
mason.fasta-bA,2,0.314793139,['O8-BA', 'O4-BA', 'O13-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,,,,,,,
mason.fasta-bA,1.9,0.089787227,['O8-BA', 'O4-BA', 'O13-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,,,,,,,
mason.fasta-bA,1.8,0.166930395,['O5-BA', 'O4-BA', 'O14-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,,,,,,,
mason.fasta-bA,1.7,0.166930395,['O5-BA', 'O4-BA', 'O14-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,,,,,,,
mason.fasta-bA,1.6,0.21622748,['O4-BA', 'O2-BA', 'O7-BA', 'O16-BA', 'O5-BA', 'O3-BA'],,,,,,,,,,,
mason.fasta-bA,1.5,0.094537815,['O5-BA', 'O4-BA', 'O14-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,,,,,,,
mason.fasta-bA,1.4,0.220396378,['O5-BA', 'O4-BA', 'O14-BA', 'O1-BA', 'O3-BA', 'O10-BA'],,,,,,,,,,,
mason.fasta-bA,1.3,0.173862191,['O8-BA', 'O4-BA', 'O9-BA', 'O14-BA', 'O5-BA', 'O3-BA'],,,,,,,,,,,
mason.fasta-bA,1.2,0.173862191,['O8-BA', 'O4-BA', 'O9-BA', 'O14-BA', 'O5-BA', 'O3-BA'],,,,,,,,,,,
mason.fasta-bA,1.1,0.060617018,['O8-BA', 'O4-BA', 'O9-BA', 'O14-BA', 'O5-BA'],,,,,,,,,,,,
mason.fasta-bA,1,0.114301746,['O8-BA', 'O4-BA', 'O9-BA', 'O14-BA', 'O5-BA'],,,,,,,,,,,,
mason.fasta-bN,9.9,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,9.8,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,9.7,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,9.6,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,9.5,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,9.4,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,9.3,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,9.2,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,9.1,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,9,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,8.9,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,8.8,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,8.7,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,8.6,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,8.5,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,8.4,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,8.3,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,8.2,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,8.1,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,8,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,7.9,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,7.8,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,7.7,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,7.6,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,7.5,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,7.4,9.262465618,['O4-BN', 'O3-BN'],,,,,,,,,,,,,,,
mason.fasta-bN,7.3,5.120035905,['O4-BN', 'O1-BN', 'O2-BN', 'O3-BN'],,,,,,,,,,,,,
mason.fasta-bN,7.2,5.120035905,['O4-BN', 'O1-BN', 'O2-BN', 'O3-BN'],,,,,,,,,,,,,
mason.fasta-bN,7.1,5.120035905,['O4-BN', 'O1-BN', 'O2-BN', 'O3-BN'],,,,,,,,,,,,,
mason.fasta-bN,7,5.120035905,['O4-BN', 'O1-BN', 'O2-BN', 'O3-BN'],,,,,,,,,,,,,
mason.fasta-bN,6.9,5.120035905,['O4-BN', 'O1-BN', 'O2-BN', 'O3-BN'],,,,,,,,,,,,,
mason.fasta-bN,6.8,5.120035905,['O4-BN', 'O1-BN', 'O2-BN', 'O3-BN'],,,,,,,,,,,,,
mason.fasta-bN,6.7,1.395718589,['O2-BN', 'O4-BN', 'O1-BN', 'O16-BN', 'O15-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,6.6,1.395718589,['O2-BN', 'O4-BN', 'O1-BN', 'O16-BN', 'O15-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,6.5,1.395718589,['O2-BN', 'O4-BN', 'O1-BN', 'O16-BN', 'O15-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,6.4,1.395718589,['O2-BN', 'O4-BN', 'O1-BN', 'O16-BN', 'O15-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,6.3,1.395718589,['O2-BN', 'O4-BN', 'O1-BN', 'O16-BN', 'O15-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,6.2,1.395718589,['O2-BN', 'O4-BN', 'O1-BN', 'O16-BN', 'O15-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,6.1,1.395718589,['O2-BN', 'O4-BN', 'O1-BN', 'O16-BN', 'O15-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,6,1.395718589,['O2-BN', 'O4-BN', 'O1-BN', 'O16-BN', 'O15-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,5.9,0.515796703,['O7-BN', 'O2-BN', 'O4-BN', 'O16-BN', 'O14-BN', 'O1-BN', 'O15-BN', 'O3-BN'],,,,,,,,,
mason.fasta-bN,5.8,0.515796703,['O7-BN', 'O2-BN', 'O4-BN', 'O16-BN', 'O14-BN', 'O1-BN', 'O15-BN', 'O3-BN'],,,,,,,,,
mason.fasta-bN,5.7,0.515796703,['O7-BN', 'O2-BN', 'O4-BN', 'O16-BN', 'O14-BN', 'O1-BN', 'O15-BN', 'O3-BN'],,,,,,,,,
mason.fasta-bN,5.6,0.515796703,['O7-BN', 'O2-BN', 'O4-BN', 'O16-BN', 'O14-BN', 'O1-BN', 'O15-BN', 'O3-BN'],,,,,,,,,
mason.fasta-bN,5.5,0.515796703,['O7-BN', 'O2-BN', 'O4-BN', 'O16-BN', 'O14-BN', 'O1-BN', 'O15-BN', 'O3-BN'],,,,,,,,,
mason.fasta-bN,5.4,0.515796703,['O7-BN', 'O2-BN', 'O4-BN', 'O16-BN', 'O14-BN', 'O1-BN', 'O15-BN', 'O3-BN'],,,,,,,,,
mason.fasta-bN,5.3,1.769047619,['O7-BN', 'O2-BN', 'O14-BN', 'O4-BN', 'O1-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,5.2,1.769047619,['O7-BN', 'O2-BN', 'O14-BN', 'O4-BN', 'O1-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,5.1,1.769047619,['O7-BN', 'O2-BN', 'O14-BN', 'O4-BN', 'O1-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,5,1.769047619,['O7-BN', 'O2-BN', 'O14-BN', 'O4-BN', 'O1-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,4.9,1.769047619,['O7-BN', 'O2-BN', 'O14-BN', 'O4-BN', 'O1-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,4.8,1.769047619,['O7-BN', 'O2-BN', 'O14-BN', 'O4-BN', 'O1-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,4.7,1.769047619,['O7-BN', 'O2-BN', 'O14-BN', 'O4-BN', 'O1-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,4.6,1.769047619,['O7-BN', 'O2-BN', 'O14-BN', 'O4-BN', 'O1-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,4.5,1.769047619,['O7-BN', 'O2-BN', 'O14-BN', 'O4-BN', 'O1-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,4.4,1.769047619,['O7-BN', 'O2-BN', 'O14-BN', 'O4-BN', 'O1-BN', 'O3-BN'],,,,,,,,,,,
mason.fasta-bN,4.3,0.739417989,['O7-BN', 'O2-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,,,
mason.fasta-bN,4.2,0.739417989,['O7-BN', 'O2-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,,,
mason.fasta-bN,4.1,0.739417989,['O7-BN', 'O2-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,,,
mason.fasta-bN,4,0.400204149,['O5-BN', 'O7-BN', 'O2-BN', 'O6-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,
mason.fasta-bN,3.9,0.400204149,['O5-BN', 'O7-BN', 'O2-BN', 'O6-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,
mason.fasta-bN,3.8,0.400204149,['O5-BN', 'O7-BN', 'O2-BN', 'O6-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,
mason.fasta-bN,3.7,0.400204149,['O5-BN', 'O7-BN', 'O2-BN', 'O6-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,
mason.fasta-bN,3.6,1.357067031,['O5-BN', 'O7-BN', 'O2-BN', 'O6-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,
mason.fasta-bN,3.5,1.357067031,['O5-BN', 'O7-BN', 'O2-BN', 'O6-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,
mason.fasta-bN,3.4,1.357067031,['O5-BN', 'O7-BN', 'O2-BN', 'O6-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,
mason.fasta-bN,3.3,1.357067031,['O5-BN', 'O7-BN', 'O2-BN', 'O6-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,
mason.fasta-bN,3.2,1.357067031,['O5-BN', 'O7-BN', 'O2-BN', 'O6-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,
mason.fasta-bN,3.1,1.357067031,['O5-BN', 'O7-BN', 'O2-BN', 'O6-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,
mason.fasta-bN,3,1.357067031,['O5-BN', 'O7-BN', 'O2-BN', 'O6-BN', 'O14-BN', 'O10-BN', 'O4-BN', 'O9-BN', 'O1-BN', 'O3-BN'],,,,,,,
